GC_ID;Project-paragraaf;AANTAL;ARTIKEL_GC_ID;ARTIKEL_OMSCHRIJVING;ARTIKELKLASSE;GC_OMSCHRIJVING
294860;23PPR0301-002;3;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
294860;23PPR0301-002;8;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
294860;23PPR0301-002;8;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
294861;23PPR0301-003;2;8287424;TZ101 ABB FLENSPLAAT MEMBRAAN, 52 KA;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
294861;23PPR0301-003;1;8287582;ABB TZP204 AFSCHERMSET;Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
294861;23PPR0301-003;1;8287145;ABB TG204G WANDKAST;Installatiekast leeg;V: Verdelers ABB
294861;23PPR0301-003;1;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers ABB
294861;23PPR0301-003;1;1799415;ABB ZL8 AARDINGSSET KASTEN;Litze;V: Verdelers ABB
294861;23PPR0301-003;2;7851728;E/AL-NS 35 PHO EINDSTEUN 35MM DINRAIL;Eindsteun rijgklem;V: Verdelers ABB
294861;23PPR0301-003;2;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
294861;23PPR0301-003;2;7501116;ABB ZW370 WR-MONTAGEPROFIEL 600MM;Profiel voor kast/lessenaar;V: Verdelers ABB
294861;23PPR0301-003;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
294861;23PPR0301-003;2;7348771;TZ601 ABB MONTAGERAIL TBV TG;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
294861;23PPR0301-003;2;7348772;TZ604 ABB MONTAGEPROFIEL HOUDER WR/E;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
294861;23PPR0301-003;1;OVK1WR0500;OVK PE-unirail 1xWohner WR0500 Cu 20x5. L=498mm;;V: Verdelers ABB
294861;23PPR0301-003;9;3053213;ABB AARDLEKAUTOMAAT DS201 B16 A30;Aardlekautomaat;V: Verdelers ABB
294861;23PPR0301-003;14;KLEIN;Kleinmateriaal;;V: Verdelers ABB
294861;23PPR0301-003;9;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
294861;23PPR0301-003;9;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
294861;23PPR0301-003;1;LOGISTIEKE TAKEN;Logistieke taken;;V: Verdelers ABB
294861;23PPR0301-003;1;7375850;SD 204/63R ABB HOOFDSCHAK. ROOD 4P 63A;Inbouwschakelaar modulair;V: Verdelers ABB
294861;23PPR0301-003;1;7348773;ABB MBG422 MONTAGEKIT V VELD+DIN SL.;Inbouwunit leeg;V: Verdelers ABB
294861;23PPR0301-003;1;7500084;MBK207 ABB MONTAGEKIT ZONDER SLEUF;Inbouwunit leeg;V: Verdelers ABB
294861;23PPR0301-003;1;7319586;ABB TZ503 KLINKGREEP;Deursluiting voor kast/lessenaar;V: Verdelers ABB
294869;23PPR0330-001;;;;;V: Verdelers Hager
295211;23PPR0401-001;4;6413553;ESKV50 WIS KABELWARTEL M50 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
295211;23PPR0401-001;4;6413140;EMUG50 WIS CONTRAMOER M50 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
295211;23PPR0401-001;9;7300994;OUNE AANSLUIT-/AFTAKKLEM 0013;Verbindingsrijgklem;V: Verdelers ABB
295211;23PPR0401-001;3;7301009;OUNE AANSLUIT-/AFTAKKLEM 0046;Verbindingsrijgklem;V: Verdelers ABB
295211;23PPR0401-001;3;7892785;PT 4 PHO 3211757 PT 4 VERB.RIJGKLE;Verbindingsrijgklem;V: Verdelers ABB
295211;23PPR0401-001;2;7302573;LE33HR HAG REDUCEERHULS HFR III-II;Schroefkop D-zekering;V: Verdelers ABB
295211;23PPR0401-001;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
295211;23PPR0401-001;1;7892787;3211760 PHO 3211760 PT 4 BU VERB.RIJG;Verbindingsrijgklem;V: Verdelers ABB
295211;23PPR0401-001;1;7508377;ABB 2CDE284001R0080 LASTSCHEIDER;Inbouwschakelaar modulair;V: Verdelers ABB
295211;23PPR0401-001;1;7508260;SC203 C16 NA ABB INST.AUTOM.CB 3P+N C 16A;Installatieautomaat;V: Verdelers ABB
295211;23PPR0401-001;1;7907083;ABB COMFORT INSTAL.KAST OPB 5X 24MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
295211;23PPR0401-001;1;7524382;ABB ZA13 SCHEMATAS A4 2CPX038233R9999;Documenthouder voor kast/lessenaar;V: Verdelers ABB
295211;23PPR0401-001;1;7907275;ABB COMPONENTEN COMFORTLINE CZT2;Deursluiting voor kast/lessenaar;V: Verdelers ABB
295211;23PPR0401-001;1;LOGISTIEKE TAKEN;Logistieke taken;;V: Verdelers ABB
295211;23PPR0401-001;1;7907296;ABB COMPONENTEN COMFORTLINE CZF1;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
295211;23PPR0401-001;1;2156279;ABB AANSL.BLOK PE 17 1,5-4MM2+5 25MM2;Kroonklemmenstrook;V: Verdelers ABB
295211;23PPR0401-001;1;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers ABB
295211;23PPR0401-001;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers ABB
295211;23PPR0401-001;2;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
295211;23PPR0401-001;2;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
295211;23PPR0401-001;2;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
295211;23PPR0401-001;6;5SB421;SIEM 5SB421 DIII 50A ZEKERING TRAAG;D-zekering;V: Verdelers ABB
295211;23PPR0401-001;7;7851728;E/AL-NS 35 PHO EINDSTEUN 35MM DINRAIL;Eindsteun rijgklem;V: Verdelers ABB
295211;23PPR0401-001;9;7909325;ABB ILTS-E/RE VERKLEINRING;Toebehoren voor laagspannings-schakeltechniek;V: Verdelers ABB
295211;23PPR0401-001;1,1;7524390;ZA1P5 ABB AFDEKSTROOK 12-M. (SET 5);Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
295211;23PPR0401-001;3;7907299;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
295211;23PPR0401-001;3;9386749;ABB 2CDE103101R1901 LASTSCHAKELAAR;Patroonlastscheider;V: Verdelers ABB
295261;23PPR0404-001;1;5TE4800;SIEM DRUKKNPMO 5TE4800;Drukknop modulair;V: Verdelers Siemens
295261;23PPR0404-001;1;3SU11526AA401AA0;SIEM 3SU1152-6AA40-1AA0 SIGNAALLAMP GR;Signaallamp;V: Verdelers Siemens
295261;23PPR0404-001;1;8GK44512KK12;SIEMENS 8GK4451-2KK12 A400/630 KIT MP+FIELD COVER 30;Montageplaat voor kast/lessenaar;V: Verdelers Siemens
295261;23PPR0404-001;1;8GK45011KK12;SIEMENS 8GK4501-1KK12 A400/630 KIT SPACE COVER 150/2;Deksel installatiekast;V: Verdelers Siemens
295261;23PPR0404-001;1;288114;044215 LEG TRAFO 230/24V 250VA;1-fase stuurtransformator;V: Verdelers Siemens
295261;23PPR0404-001;1;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Siemens
295261;23PPR0404-001;1;8GK43511KK12;SIEMENS 8GK4351-1KK12 A400/630 KIT IMD R150 150/250;Inbouwunit leeg;V: Verdelers Siemens
295261;23PPR0404-001;1;8GK11022KK12;SIEMENS 8GK1102-2KK12 ALPHA 400 WALL-MOUNTED CABINE;Installatiekast leeg;V: Verdelers Siemens
295261;23PPR0404-001;1;8GK48514KK00;SIEMENS 8GK4851-4KK00 ALPHA 160/400 DIN LONGITUDINA;Toebehoren voor installatiekast;V: Verdelers Siemens
295261;23PPR0404-001;1;7LF45220;SIEM DIGSCHKPN 7LF4522-0;Digitale schakelklok voor paneelbouw;V: Verdelers Siemens
295261;23PPR0404-001;1;5TT58312;SIEM INSTREL 5TT5831-2;Installatiehulpschakelaar modulair;V: Verdelers Siemens
295261;23PPR0404-001;1;OVK1WR0250;OVK PE-unirail 1xWohner WR0250 Cu 20x5. L=248mm;;V: Verdelers Siemens
295261;23PPR0404-001;1;5TT58002;SIEM INSTREL 5TT5800-2;Installatiehulpschakelaar modulair;V: Verdelers Siemens
295261;23PPR0404-001;1;5TT58012;SIEM INSTREL 5TT5801-2;Installatiehulpschakelaar modulair;V: Verdelers Siemens
295261;23PPR0404-001;1;5SL60067;CIRCUIT BREAKER 230V 6KA, 1+N-POLE/1MW C6;Installatieautomaat;V: Verdelers Siemens
295261;23PPR0404-001;1;5SL62107;SIEM MCB 400V 6KA 2-P C 10A;Installatieautomaat;V: Verdelers Siemens
295261;23PPR0404-001;1;2097690;SIEM MCB 400V 6KA 2-P C 10A;Installatieautomaat;V: Verdelers Siemens
295261;23PPR0404-001;2;5TG8240;SIEM TOEBEH. 5TG8240;Toebehoren voor schakelaarprogramma;V: Verdelers Siemens
295261;23PPR0404-001;4;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Siemens
295261;23PPR0404-001;0,75;LOGISTIEKE TAKEN;Logistieke taken;;V: Verdelers Siemens
295261;23PPR0404-001;9;KLEIN;Kleinmateriaal;;V: Verdelers Siemens
295261;23PPR0404-001;6;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Siemens
295642;22PPR1570-011;1;7363617;ABB E 204/125R AAN-UIT SCHAKELAAR;Inbouwschakelaar modulair;V: Verdelers ABB
295642;22PPR1570-011;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
295642;22PPR1570-011;1;7810945;GEY VERDVELD DIN-RAIL 2BR 5HG;Installatiekast met DIN-rail leeg;V: Verdelers ABB
295642;22PPR1570-011;1;3482379;GEY TEKENINGHOUDER A4 55696;Documenthouder voor kast/lessenaar;V: Verdelers ABB
295642;22PPR1570-011;1;7629091;HAGER VERDDELERKLEM 4P 125A;Inbouwunit met verdeelklemmen;V: Verdelers ABB
295642;22PPR1570-011;1;9836150;GEY POLYESTERKAST SLG100 Z MPL;Installatiekast leeg;V: Verdelers ABB
295642;22PPR1570-011;1;3610323;GEY INB SLG175 SLG205;Toebehoren voor installatiekast;V: Verdelers ABB
295642;22PPR1570-011;1;9836402;GEY INGRAAF SOKKEL SXG005;Sokkel voor kast/lessenaar;V: Verdelers ABB
295642;22PPR1570-011;1;5396281;ABB ZK14 KLEMMENBLOKHOUDER VOOR VER;Toebehoren voor stroomrail;V: Verdelers ABB
295642;22PPR1570-011;1;10138731;ABB AANSL.BLOK PE 17 1,5-4MM2+5 25MM2;Kroonklemmenstrook;V: Verdelers ABB
295642;22PPR1570-011;1;7520048;ABB AANSL.BLOK PE 17 1,5-4MM2+5 25MM2;Kroonklemmenstrook;V: Verdelers ABB
